content_group_id,input_sha256,content_group_size,rollout_id,root_family_id,split,stratum,online_source,control_sha256,statistics_unit
bb0a8ec719dfc34a,bb0a8ec719dfc34a0a5f2017d2e1c7d7443ffbb414e3cf43e8c8aecc5c7152c0,1,L2RAR1_LONG_01_510000_r01,L2RAR1_LONG_01_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_01_510000/rollout_01/observations_dense.jsonl,9a5d973bee6f5db4321e77bd2b9dd4f7c9fbefac7c96a7d4317eb8f814cdc408,root_family_id
bc029e8e59329e54,bc029e8e59329e54c40e01c7b51d40a08424786f98f5533870329d6adacbea0a,1,L2RAR1_HIST_03_510000_r02,L2RAR1_HIST_03_510000,dev_select,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_03_510000/rollout_02/observations_dense.jsonl,b546994502099f5234150214a64fd08388faffd15ea58005c22e003150552b00,root_family_id
bc0d33187791713c,bc0d33187791713cf9b4c6610b79566fb657d00e4cd7ffd82b50f85ae0f2a63f,1,L2RAR1_LOSS_03_510000_r01,L2RAR1_LOSS_03_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_03_510000/rollout_01/observations_dense.jsonl,76952b12455e8e1ec06341b8bc0902731297582f00a52379bb394ed4ffa3db61,root_family_id
be14fdd17c32fb91,be14fdd17c32fb91feb3978ae854ee9ebc1c5845b6d2872e7b7eb8313caf4f3b,1,L2RAR1_COMM_00_510000_r01,L2RAR1_COMM_00_510000,dev_fit,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_00_510000/rollout_01/observations_dense.jsonl,250809b0a6bba4cf8fa2bc7a200660cb5abda058abdb1b07575fa23a0ae16ad2,root_family_id
cb0a25452c6f1cf8,cb0a25452c6f1cf8c27a9ce9701e54d8c3fa54bd5242ffd0c58c8be8d1e62524,1,L2RAR1_LOSS_02_510000_r00,L2RAR1_LOSS_02_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_02_510000/rollout_00/observations_dense.jsonl,3ba967439c0ea061d5a5fd02b7118fa9c6d9ebecba7979cd0926e08df79cd2c1,root_family_id
cc3e1cecc7be85fd,cc3e1cecc7be85fd5f04a8f4aaec8475913eea45a563ed824da3b17a1d9494f1,1,L2RAR1_LOSS_02_510000_r01,L2RAR1_LOSS_02_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_02_510000/rollout_01/observations_dense.jsonl,393d5f731bf7af3ee34b6899fca536d67eeee3d5f8ae2e545b4c41b2cedeff59,root_family_id
d24aeb0f9c4ae9c2,d24aeb0f9c4ae9c24a23643c0914018d730104e273630cbb2f06400da4c3735f,1,L2RAR1_LOSS_01_510000_r00,L2RAR1_LOSS_01_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_01_510000/rollout_00/observations_dense.jsonl,699185931a3223bf2cd8d4b2999e470f5359977676a8270d580a300392a5da45,root_family_id
d85e317594d5dd22,d85e317594d5dd22b9458ea850c73987db073f21859e0c6770cc8d9d2039caea,1,L2RAR1_MISS_00_510000_r02,L2RAR1_MISS_00_510000,dev_fit,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_00_510000/rollout_02/observations_dense.jsonl,cde7e693d190abfdcdd03ca73a0ef086272cefbdc26afc0ef8bfb26ea1a37e15,root_family_id
d86680c9e8ba9d7e,d86680c9e8ba9d7e0624f2c338e925261570e3e389d6042cb4cfef1d8701eccb,1,L2RAR1_HIST_02_510000_r02,L2RAR1_HIST_02_510000,dev_select,history_or_visual_unavailable,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_HIST_02_510000/rollout_02/observations_dense.jsonl,4d011a22d9fce8dced3d69c8f35814fcf31f7ba17a5d87278b74c4c2fad4dca4,root_family_id
d92d5919929984ac,d92d5919929984ace7a612a96ee7ac3a8100b0982f05a781e864ec2295e265b1,1,L2RAR1_COMM_00_510000_r02,L2RAR1_COMM_00_510000,dev_fit,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_00_510000/rollout_02/observations_dense.jsonl,422844f23e35434613d925d3f1fcdcdd4b11d6cb66cfd78caaeda497c430a2c9,root_family_id
dc39cb8b97b7a565,dc39cb8b97b7a565c4c9d2c9e4c9fa3cdf3956a1c237d127046a4aa2839ff431,1,L2RAR1_NORM_01_510000_r02,L2RAR1_NORM_01_510000,dev_fit,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_01_510000/rollout_02/observations_dense.jsonl,7598ff8204ffab8222e603745587407ed34b33f4f4f1f558684a1d2253cfec9c,root_family_id
dcb75a55032e62a4,dcb75a55032e62a48d277af10f794196e81777b7130a6120f83253267fc88f21,1,L2RAR1_LOSS_03_510000_r03,L2RAR1_LOSS_03_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_03_510000/rollout_03/observations_dense.jsonl,cfda82b111e72c2540b7b988f281afce3bd5347bc6083d8c934f4482afd440b5,root_family_id
e18efeb79459c561,e18efeb79459c5611aebfe817743ec24a17088d3fac077b766db312ff6882fa5,1,L2RAR1_LONG_00_510000_r02,L2RAR1_LONG_00_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_00_510000/rollout_02/observations_dense.jsonl,31b847e323a49ebb03de92770ae5f6e6eace16226b19b2161183bfd46aff5ac7,root_family_id
e1f4a794a03c250e,e1f4a794a03c250e611412ca3ab9f28fac4564b49b2eb8613621d1876c238d8f,1,L2RAR1_NORM_03_510000_r00,L2RAR1_NORM_03_510000,dev_select,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_03_510000/rollout_00/observations_dense.jsonl,74f7cf7132e6716a43c24a654860e14cfffaadc4dc1bbce5cb3e268874c17804,root_family_id
e22c77ef2e30869f,e22c77ef2e30869f913a48b429d1eaf794aa6013c43ebff68dbab85da4f63e5d,1,L2RAR1_LOSS_01_510000_r03,L2RAR1_LOSS_01_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_01_510000/rollout_03/observations_dense.jsonl,d98b84561cff1d87107d20c0c75de614f0d16e631aec525551bba80d15ed8c46,root_family_id
e27f3bb47ef80b14,e27f3bb47ef80b149ebec5073696db20f10f330bb02bcf7eb454bd377b4a836a,1,L2RAR1_LONG_00_510000_r01,L2RAR1_LONG_00_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_00_510000/rollout_01/observations_dense.jsonl,9d649ab9ab8ec5c2a43517daa1cbe9996f39e0840d9ede5352536183b842f82a,root_family_id
e8ecf53a6e5a22e1,e8ecf53a6e5a22e1aff70b51b42c6807e8c526579ad1b90c3eb023859f1b7627,1,L2RAR1_MISS_02_510000_r03,L2RAR1_MISS_02_510000,dev_select,miss_without_prior_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_MISS_02_510000/rollout_03/observations_dense.jsonl,933ad495122998cd370f816796917b4be8e03363a092fa71acbde1a931e6ece2,root_family_id
ead19a7a993c38bf,ead19a7a993c38bff8c986f8777eaa9cc6f703ae2be5ac8e03d151f3ecc05c0d,1,L2RAR1_NORM_00_510000_r03,L2RAR1_NORM_00_510000,dev_fit,normal_hold_pause_resume,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_NORM_00_510000/rollout_03/observations_dense.jsonl,a2c2ffca0fb079eb43c732dfeea3f70458844f3748051b6452a2fb0d73757f64,root_family_id
eef7aecd4eb55026,eef7aecd4eb5502694aec5aa3b4e4a134ed17df129b39f403022ec57a20a6942,1,L2RAR1_BRIE_00_510000_r00,L2RAR1_BRIE_00_510000,dev_fit,brief_true_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_BRIE_00_510000/rollout_00/observations_dense.jsonl,324a39af170e070d761c0b9b5bdb51d67a4719d8c5d8582c835e300b686f06c1,root_family_id
f023241734fba1f8,f023241734fba1f86430f0fb975d02ad6cd6454054870fc2fc883af8df818883,1,L2RAR1_LOSS_00_510000_r03,L2RAR1_LOSS_00_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_00_510000/rollout_03/observations_dense.jsonl,291fe849be88ccae39692a019474c3b2315a19e4f2ddd6f90735186559aeb0ce,root_family_id
f04c43ca8cb69e30,f04c43ca8cb69e307aa6633c237d3cd7bcadd96ae6c9c3c6ccbe47f6b657f25d,1,L2RAR1_LONG_01_510000_r00,L2RAR1_LONG_01_510000,dev_fit,long_gap_after_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LONG_01_510000/rollout_00/observations_dense.jsonl,50c48be6220a873bd5e58e4b7031ea1236402f1e45feaf848ee9813026b2454d,root_family_id
f136dbbd76a8907d,f136dbbd76a8907d395ec5dab5d13eacc2617c46f47e70b95b4950c158de21b8,1,L2RAR1_COMM_01_510000_r00,L2RAR1_COMM_01_510000,dev_fit,commanded_release,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_COMM_01_510000/rollout_00/observations_dense.jsonl,93c1f69300bdead1b88a08dfad4b417bb018e6a6f85d917ac8efacc5456ce43d,root_family_id
f1f64118c871829c,f1f64118c871829c34d2a83772b2ea60789e953e091d61f8e14976f973e24a02,1,L2RAR1_LOSS_03_510000_r00,L2RAR1_LOSS_03_510000,dev_select,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_03_510000/rollout_00/observations_dense.jsonl,1e16942c5c6f4848533795d780d815c456e5fd53796ebcf82aa3e1de1d4d77d2,root_family_id
f3a948fc6f23c561,f3a948fc6f23c5611ad2057d6c709ea9928c5b44872ad07c31a1fb903f3505b7,1,L2RAR1_LOSS_00_510000_r01,L2RAR1_LOSS_00_510000,dev_fit,loss_after_observed_hold,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_LOSS_00_510000/rollout_01/observations_dense.jsonl,49359ffc9867931830b18fbdbf59de887a3de336210ef3c271e9769f9639cd70,root_family_id
f43f46205ed16df2,f43f46205ed16df2d1e0043f96143fe42b26a9c4ae1d36e2774a6be6fdffbd19,1,L2RAR1_TOUC_01_510000_r01,L2RAR1_TOUC_01_510000,dev_fit,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_01_510000/rollout_01/observations_dense.jsonl,947218c796d2f47b5c0226bfd8ef760c3eacb080262069472ccf665806c46128,root_family_id
fbbf9f4578456f48,fbbf9f4578456f48771160f01e5559cea54c1b7daf6274128ab5ecad0ea96c56,1,L2RAR1_TOUC_03_510000_r03,L2RAR1_TOUC_03_510000,dev_select,touch_without_hold_then_loss,/home/__compress_data/xushijie/graph_l2ra_r1_worktree/artifacts/pathgraph_sarm/upgrade_v2/hold_evidence_l2rar1_v2/data/new_development/rollouts/L2RAR1_TOUC_03_510000/rollout_03/observations_dense.jsonl,d987f7e8014550931c163631e32b9d5768bb79aa0ba246ba85c43658bca998ab,root_family_id
