rollout_id	view	path	sha256
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0005.jpg	4988c60f406629a8a41546ab17c4ccd3cbfc37e5ddd0191e324bbb6d6b3e66ae
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0006.jpg	86102d8150014d5db2034c766ca66045d1ccfd7ed6bf0595a767efc2a3152704
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0006.jpg	8d7607156fd58aec0c4e0d0acb0649b4b3e44b85afbda599d48793bce0676505
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0007.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0007.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0008.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0008.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0009.jpg	d7d09a94b03465188adeda192b20ffda75ec2ad921d089455795db14c14c5441
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0009.jpg	86abfd44a982e1bfb22366b38d7e1ae5116e9f8c02ba6f02a2fa85ce04ff32f8
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0010.jpg	97456dfb58a7ece8ccf6d7e8e81a67b426e2851cb9f6b7e58033d56423f44c7d
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0010.jpg	7c8c53ca1517b023d0726ea8dcbfb8b1ccce737d4e3368b6b69ad2b961798a8e
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0011.jpg	c6eae1448b10db4ee1e3ae452ea81c5ad48f56f826c8b848bbcd9f5f7ef11abb
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0011.jpg	913cd0fe959b635df2a2d37b834de091a50206d49355f8e421cbe947785c2219
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0012.jpg	f6fa950aeb1b3c9e97a173e4d58f87bcb4978b6c7af6a913ff251a76fa12431c
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0012.jpg	cc144c414a1fdfea31aaa319dc7dc3ea006e76e31dca46761a085e6f63f8e0b3
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0013.jpg	fd488c43785aebfcaef3b4d065074568d62e43a0f1f3afca503e89c9b9316c8d
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0013.jpg	3d0e17b203ea9f738d9efaab0e27fca35c9d60036b476979822dd534c5cf8673
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0014.jpg	9fc4e79169b06e021d0b05fd2475dbf533198da9f0e5604a63913ea2a0423548
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0014.jpg	5509415e60e1275a303e34f2fcb3a3f74d68f3066553c5b8c7c6bb3599feba11
L2D_04_03_220710_r00	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/front/frame_0015.jpg	c60c03a9900873a4c7e3856d27b5da1dd98901b674688c456c642135be3ccb4a
L2D_04_03_220710_r00	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_00/rgb/side/frame_0015.jpg	3e6af36a3cecfbf1bd4dc43be312bb448f49689ce87a5612d53078bfd99518a2
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0000.jpg	0ce1a6bdb4c9a63b25650c1f8352763f6f6af21e9c23c77b32243269bf112233
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0000.jpg	b625db0f0eaf070dbf22e7400cecfede1181fb352e0bd50b39fe21e5a900ff3e
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0001.jpg	ac5fdb52b756c13d6a7776673dcd72546caefd8b45a1e464ec6509905721a38b
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0001.jpg	cbbb36572382732274dc554ebf4e995a5b62b6a910208e59f6d6b93788147385
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0002.jpg	8aaa6498648be04f9a513a0a71ffd710ae0562b9b78f87910155dc0e2108a4a8
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0002.jpg	6399f1d4b4670f3722f3add14b01147c02af51fcb3acd51fa4e15b0f54a231f0
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0003.jpg	dce94532674e25c00ce13419f6aaa5e4255609c8b5a7c7c94dfab01c7933cb51
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0003.jpg	46416b093357f506326cdbfc4f93c20cd55c622653cb4892c6ab3856d4acf207
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0004.jpg	f0231ea4b43ace255310e4b508eb595e86cbe2d0eb54ebd4bdd14d18b74f3874
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0004.jpg	7a617ea246c026354ed4d897e3be58d0110a56acb8a2e743168330c44f67aa1e
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0005.jpg	33655d8bffeb216f22ca7d0fefd5e4cc494b1dcb000fe085c0f40a34887ebcc6
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0005.jpg	4988c60f406629a8a41546ab17c4ccd3cbfc37e5ddd0191e324bbb6d6b3e66ae
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0006.jpg	86102d8150014d5db2034c766ca66045d1ccfd7ed6bf0595a767efc2a3152704
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0006.jpg	8d7607156fd58aec0c4e0d0acb0649b4b3e44b85afbda599d48793bce0676505
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0007.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0007.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0008.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0008.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0009.jpg	d7d09a94b03465188adeda192b20ffda75ec2ad921d089455795db14c14c5441
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0009.jpg	86abfd44a982e1bfb22366b38d7e1ae5116e9f8c02ba6f02a2fa85ce04ff32f8
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0010.jpg	97456dfb58a7ece8ccf6d7e8e81a67b426e2851cb9f6b7e58033d56423f44c7d
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0010.jpg	7c8c53ca1517b023d0726ea8dcbfb8b1ccce737d4e3368b6b69ad2b961798a8e
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0011.jpg	c6eae1448b10db4ee1e3ae452ea81c5ad48f56f826c8b848bbcd9f5f7ef11abb
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0011.jpg	913cd0fe959b635df2a2d37b834de091a50206d49355f8e421cbe947785c2219
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0012.jpg	f6fa950aeb1b3c9e97a173e4d58f87bcb4978b6c7af6a913ff251a76fa12431c
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0012.jpg	cc144c414a1fdfea31aaa319dc7dc3ea006e76e31dca46761a085e6f63f8e0b3
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0013.jpg	fd488c43785aebfcaef3b4d065074568d62e43a0f1f3afca503e89c9b9316c8d
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0013.jpg	3d0e17b203ea9f738d9efaab0e27fca35c9d60036b476979822dd534c5cf8673
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0014.jpg	9fc4e79169b06e021d0b05fd2475dbf533198da9f0e5604a63913ea2a0423548
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0014.jpg	5509415e60e1275a303e34f2fcb3a3f74d68f3066553c5b8c7c6bb3599feba11
L2D_04_03_220710_r01	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/front/frame_0015.jpg	c60c03a9900873a4c7e3856d27b5da1dd98901b674688c456c642135be3ccb4a
L2D_04_03_220710_r01	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_01/rgb/side/frame_0015.jpg	3e6af36a3cecfbf1bd4dc43be312bb448f49689ce87a5612d53078bfd99518a2
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0000.jpg	0ce1a6bdb4c9a63b25650c1f8352763f6f6af21e9c23c77b32243269bf112233
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0000.jpg	b625db0f0eaf070dbf22e7400cecfede1181fb352e0bd50b39fe21e5a900ff3e
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0001.jpg	ac5fdb52b756c13d6a7776673dcd72546caefd8b45a1e464ec6509905721a38b
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0001.jpg	cbbb36572382732274dc554ebf4e995a5b62b6a910208e59f6d6b93788147385
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0002.jpg	8aaa6498648be04f9a513a0a71ffd710ae0562b9b78f87910155dc0e2108a4a8
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0002.jpg	6399f1d4b4670f3722f3add14b01147c02af51fcb3acd51fa4e15b0f54a231f0
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0003.jpg	dce94532674e25c00ce13419f6aaa5e4255609c8b5a7c7c94dfab01c7933cb51
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0003.jpg	46416b093357f506326cdbfc4f93c20cd55c622653cb4892c6ab3856d4acf207
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0004.jpg	f0231ea4b43ace255310e4b508eb595e86cbe2d0eb54ebd4bdd14d18b74f3874
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0004.jpg	7a617ea246c026354ed4d897e3be58d0110a56acb8a2e743168330c44f67aa1e
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0005.jpg	33655d8bffeb216f22ca7d0fefd5e4cc494b1dcb000fe085c0f40a34887ebcc6
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0005.jpg	4988c60f406629a8a41546ab17c4ccd3cbfc37e5ddd0191e324bbb6d6b3e66ae
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0006.jpg	86102d8150014d5db2034c766ca66045d1ccfd7ed6bf0595a767efc2a3152704
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0006.jpg	8d7607156fd58aec0c4e0d0acb0649b4b3e44b85afbda599d48793bce0676505
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0007.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0007.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0008.jpg	435b38c82ee51a4cd53811e73579efbf06a60f0b2a271fbf91c40c2148e77264
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0008.jpg	4ba0e5c9fb56ffc1f7af700e2dc3ed8449e41e70b859235b2129fb92375fbe8c
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0009.jpg	d7d09a94b03465188adeda192b20ffda75ec2ad921d089455795db14c14c5441
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0009.jpg	86abfd44a982e1bfb22366b38d7e1ae5116e9f8c02ba6f02a2fa85ce04ff32f8
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0010.jpg	97456dfb58a7ece8ccf6d7e8e81a67b426e2851cb9f6b7e58033d56423f44c7d
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0010.jpg	7c8c53ca1517b023d0726ea8dcbfb8b1ccce737d4e3368b6b69ad2b961798a8e
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0011.jpg	c6eae1448b10db4ee1e3ae452ea81c5ad48f56f826c8b848bbcd9f5f7ef11abb
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0011.jpg	913cd0fe959b635df2a2d37b834de091a50206d49355f8e421cbe947785c2219
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0012.jpg	f6fa950aeb1b3c9e97a173e4d58f87bcb4978b6c7af6a913ff251a76fa12431c
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0012.jpg	cc144c414a1fdfea31aaa319dc7dc3ea006e76e31dca46761a085e6f63f8e0b3
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0013.jpg	fd488c43785aebfcaef3b4d065074568d62e43a0f1f3afca503e89c9b9316c8d
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0013.jpg	3d0e17b203ea9f738d9efaab0e27fca35c9d60036b476979822dd534c5cf8673
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0014.jpg	9fc4e79169b06e021d0b05fd2475dbf533198da9f0e5604a63913ea2a0423548
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0014.jpg	5509415e60e1275a303e34f2fcb3a3f74d68f3066553c5b8c7c6bb3599feba11
L2D_04_03_220710_r02	front	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/front/frame_0015.jpg	c60c03a9900873a4c7e3856d27b5da1dd98901b674688c456c642135be3ccb4a
L2D_04_03_220710_r02	side	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/dynamic_dataset_v1/development/L2D_04_03_220710/rollout_02/rgb/side/frame_0015.jpg	3e6af36a3cecfbf1bd4dc43be312bb448f49689ce87a5612d53078bfd99518a2
