episode_id,method,old,repro,abs_diff
P1V5_F03_920003__D1_A_then_B_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,LINEAR_A_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,LINEAR_B_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0
P1V5_F03_920003__D2_B_then_A_clean_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,NO_RECOVERY_CREDIT,0.75,0.75,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED_V1,0.0,0.0,0.0
P1V5_F03_920003__D3_A_done_B_loss_recovery_then_success,GLOBAL_POTENTIAL_AUDIT_V1,0.75,0.75,0.0
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,0.0
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST,1.0,1.0,0.0
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,UNORDERED_COMPLETION_PROGRESS,1.0,1.0,0.0
P1V5_F03_920003__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,0.75,0.0
