segment_id,episode_id,root_family_id,split,start_t,end_t,duration,boundary_confidence_start,boundary_confidence_end,unknown_fraction,observable_contact_history,observable_contact_loss_count,source_method
formal_u2_family_069_r04_s04,formal_u2_family_069_r04,u2_family_069,train,23,24,2,0.5882970690727234,0.6048303842544556,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_069_r05_s00,formal_u2_family_069_r05,u2_family_069,train,0,2,3,0.3193337917327881,0.6720994114875793,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_069_r05_s01,formal_u2_family_069_r05,u2_family_069,train,3,14,12,0.7171654105186462,0.654345691204071,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_069_r05_s02,formal_u2_family_069_r05,u2_family_069,train,15,21,7,0.5594915151596069,0.9883095026016235,0.8571428571428571,True,0,offline_teacher_to_causal_s623
formal_u2_family_069_r05_s03,formal_u2_family_069_r05,u2_family_069,train,22,23,2,0.5710965991020203,0.5272063612937927,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r00_s00,formal_u2_family_070_r00,u2_family_070,train,0,2,3,0.31942862272262573,0.6831535696983337,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r00_s01,formal_u2_family_070_r00,u2_family_070,train,3,5,3,0.5150413513183594,0.5037043690681458,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r00_s02,formal_u2_family_070_r00,u2_family_070,train,6,7,2,0.5184441208839417,0.9268392324447632,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r01_s00,formal_u2_family_070_r01,u2_family_070,train,0,2,3,0.3177708685398102,0.6838486194610596,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r01_s01,formal_u2_family_070_r01,u2_family_070,train,3,5,3,0.5153699517250061,0.5034624934196472,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r01_s02,formal_u2_family_070_r01,u2_family_070,train,6,7,2,0.5161578059196472,0.9267065525054932,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r02_s00,formal_u2_family_070_r02,u2_family_070,train,0,2,3,0.31960180401802063,0.6840711236000061,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r02_s01,formal_u2_family_070_r02,u2_family_070,train,3,5,3,0.5137704014778137,0.5016631484031677,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r02_s02,formal_u2_family_070_r02,u2_family_070,train,6,7,2,0.5151007175445557,0.9268754124641418,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r03_s00,formal_u2_family_070_r03,u2_family_070,train,0,2,3,0.3190217614173889,0.683576226234436,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r03_s01,formal_u2_family_070_r03,u2_family_070,train,3,5,3,0.5158473253250122,0.5076248049736023,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r03_s02,formal_u2_family_070_r03,u2_family_070,train,6,7,2,0.5171995759010315,0.9274276494979858,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r04_s00,formal_u2_family_070_r04,u2_family_070,train,0,2,3,0.31838834285736084,0.6851171851158142,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r04_s01,formal_u2_family_070_r04,u2_family_070,train,3,5,3,0.5168167948722839,0.5070034265518188,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r04_s02,formal_u2_family_070_r04,u2_family_070,train,6,8,3,0.5206141471862793,0.9180269241333008,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r05_s00,formal_u2_family_070_r05,u2_family_070,train,0,2,3,0.31895262002944946,0.6832530498504639,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r05_s01,formal_u2_family_070_r05,u2_family_070,train,3,5,3,0.5168470144271851,0.5069131255149841,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_070_r05_s02,formal_u2_family_070_r05,u2_family_070,train,6,7,2,0.5161460041999817,0.9274473190307617,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r00_s00,formal_u2_family_071_r00,u2_family_071,train,0,8,9,0.2520328462123871,0.9690687656402588,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r00_s01,formal_u2_family_071_r00,u2_family_071,train,9,11,3,0.6183643341064453,0.5086153149604797,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r00_s02,formal_u2_family_071_r00,u2_family_071,train,12,17,6,0.5003275871276855,0.6616328954696655,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r00_s03,formal_u2_family_071_r00,u2_family_071,train,18,29,12,0.5148432850837708,0.9883121848106384,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r00_s04,formal_u2_family_071_r00,u2_family_071,train,30,31,2,0.5760552883148193,0.5810300707817078,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r01_s00,formal_u2_family_071_r01,u2_family_071,train,0,7,8,0.2526436746120453,0.9593442678451538,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r01_s01,formal_u2_family_071_r01,u2_family_071,train,8,10,3,0.6108985543251038,0.7261973023414612,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r01_s02,formal_u2_family_071_r01,u2_family_071,train,11,15,5,0.5218853950500488,0.5009839534759521,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r01_s03,formal_u2_family_071_r01,u2_family_071,train,16,28,13,0.5053690075874329,0.989902138710022,0.9230769230769231,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r01_s04,formal_u2_family_071_r01,u2_family_071,train,29,30,2,0.6063851714134216,0.6230832934379578,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r02_s00,formal_u2_family_071_r02,u2_family_071,train,0,7,8,0.2523338794708252,0.9612883925437927,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r02_s01,formal_u2_family_071_r02,u2_family_071,train,8,10,3,0.6304147243499756,0.5008335709571838,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r02_s02,formal_u2_family_071_r02,u2_family_071,train,11,16,6,0.48346617817878723,0.6605480909347534,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r02_s03,formal_u2_family_071_r02,u2_family_071,train,17,28,12,0.531582772731781,0.9887380599975586,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r02_s04,formal_u2_family_071_r02,u2_family_071,train,29,30,2,0.5845897197723389,0.596998393535614,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r03_s00,formal_u2_family_071_r03,u2_family_071,train,0,8,9,0.2530009150505066,0.9735956192016602,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r03_s01,formal_u2_family_071_r03,u2_family_071,train,9,17,9,0.6536991000175476,0.5005626678466797,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r03_s02,formal_u2_family_071_r03,u2_family_071,train,18,20,3,0.6529675722122192,0.5343254208564758,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r03_s03,formal_u2_family_071_r03,u2_family_071,train,21,28,8,0.4897097051143646,0.9884745478630066,0.875,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r03_s04,formal_u2_family_071_r03,u2_family_071,train,29,30,2,0.5740934610366821,0.5166300535202026,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r04_s00,formal_u2_family_071_r04,u2_family_071,train,0,8,9,0.25271302461624146,0.9681714177131653,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r04_s01,formal_u2_family_071_r04,u2_family_071,train,9,12,4,0.618106484413147,0.6709668040275574,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r04_s02,formal_u2_family_071_r04,u2_family_071,train,13,16,4,0.4927673935890198,0.6650019884109497,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r04_s03,formal_u2_family_071_r04,u2_family_071,train,17,28,12,0.509892463684082,0.9890029430389404,0.9166666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r04_s04,formal_u2_family_071_r04,u2_family_071,train,29,30,2,0.5844097137451172,0.597175657749176,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r05_s00,formal_u2_family_071_r05,u2_family_071,train,0,8,9,0.2530927062034607,0.9707539081573486,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r05_s01,formal_u2_family_071_r05,u2_family_071,train,9,11,3,0.62223219871521,0.5145917534828186,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r05_s02,formal_u2_family_071_r05,u2_family_071,train,12,15,4,0.4998294711112976,0.5045181512832642,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r05_s03,formal_u2_family_071_r05,u2_family_071,train,16,28,13,0.5079023241996765,0.9899382591247559,0.9230769230769231,True,0,offline_teacher_to_causal_s623
formal_u2_family_071_r05_s04,formal_u2_family_071_r05,u2_family_071,train,29,30,2,0.6021531224250793,0.5632728338241577,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s00,formal_u2_family_072_r00,u2_family_072,train,0,2,3,0.8863000273704529,0.511515736579895,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s01,formal_u2_family_072_r00,u2_family_072,train,3,6,4,0.4994203746318817,0.9314150214195251,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s02,formal_u2_family_072_r00,u2_family_072,train,7,18,12,0.3147931694984436,0.5011918544769287,0.25,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s03,formal_u2_family_072_r00,u2_family_072,train,19,21,3,0.4981546103954315,0.6483227610588074,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s04,formal_u2_family_072_r00,u2_family_072,train,22,26,5,0.49710795283317566,0.9839206337928772,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r00_s05,formal_u2_family_072_r00,u2_family_072,train,27,28,2,0.5844376683235168,0.5388871431350708,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r01_s00,formal_u2_family_072_r01,u2_family_072,train,0,2,3,0.3515796363353729,0.6813279390335083,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r01_s01,formal_u2_family_072_r01,u2_family_072,train,3,5,3,0.4962999224662781,0.935857355594635,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r01_s02,formal_u2_family_072_r01,u2_family_072,train,6,15,10,0.3487439453601837,0.6561161875724792,0.6,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r01_s03,formal_u2_family_072_r01,u2_family_072,train,16,18,3,0.5057945251464844,0.9875208139419556,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r01_s04,formal_u2_family_072_r01,u2_family_072,train,19,20,2,0.59050452709198,0.5853641033172607,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s00,formal_u2_family_072_r02,u2_family_072,train,0,2,3,0.8879340887069702,0.5115885138511658,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s01,formal_u2_family_072_r02,u2_family_072,train,3,5,3,0.4963662326335907,0.9314722418785095,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s02,formal_u2_family_072_r02,u2_family_072,train,6,14,9,0.3435719311237335,0.5218567252159119,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s03,formal_u2_family_072_r02,u2_family_072,train,15,17,3,0.506939709186554,0.6415100693702698,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s04,formal_u2_family_072_r02,u2_family_072,train,18,24,7,0.4893374443054199,0.98365318775177,0.8571428571428571,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r02_s05,formal_u2_family_072_r02,u2_family_072,train,25,26,2,0.5829112529754639,0.49800658226013184,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s00,formal_u2_family_072_r03,u2_family_072,train,0,2,3,0.3483266234397888,0.681183397769928,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s01,formal_u2_family_072_r03,u2_family_072,train,3,6,4,0.5013172626495361,0.933381974697113,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s02,formal_u2_family_072_r03,u2_family_072,train,7,17,11,0.31910964846611023,0.5025762319564819,0.36363636363636365,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s03,formal_u2_family_072_r03,u2_family_072,train,18,20,3,0.5019603967666626,0.5056192874908447,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s04,formal_u2_family_072_r03,u2_family_072,train,21,23,3,0.5031746029853821,0.5005156993865967,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r03_s05,formal_u2_family_072_r03,u2_family_072,train,24,26,3,0.9861392378807068,0.5955194234848022,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s00,formal_u2_family_072_r04,u2_family_072,train,0,2,3,0.3489971160888672,0.6819651126861572,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s01,formal_u2_family_072_r04,u2_family_072,train,3,6,4,0.49938586354255676,0.9326446652412415,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s02,formal_u2_family_072_r04,u2_family_072,train,7,16,10,0.3138139247894287,0.5034827589988708,0.3,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s03,formal_u2_family_072_r04,u2_family_072,train,17,19,3,0.4993045926094055,0.507544994354248,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s04,formal_u2_family_072_r04,u2_family_072,train,20,25,6,0.6485510468482971,0.9840838313102722,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r04_s05,formal_u2_family_072_r04,u2_family_072,train,26,27,2,0.579797625541687,0.5418539643287659,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s00,formal_u2_family_072_r05,u2_family_072,train,0,2,3,0.35061347484588623,0.6814729571342468,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s01,formal_u2_family_072_r05,u2_family_072,train,3,6,4,0.5018507838249207,0.9335328936576843,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s02,formal_u2_family_072_r05,u2_family_072,train,7,15,9,0.3105478882789612,0.6523231267929077,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s03,formal_u2_family_072_r05,u2_family_072,train,16,18,3,0.5071061253547668,0.5020421147346497,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s04,formal_u2_family_072_r05,u2_family_072,train,19,21,3,0.5067169666290283,0.585442841053009,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_072_r05_s05,formal_u2_family_072_r05,u2_family_072,train,22,22,1,0.5142112374305725,0.5142112374305725,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s00,formal_u2_family_073_r00,u2_family_073,train,0,2,3,0.3459988832473755,0.6807407140731812,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s01,formal_u2_family_073_r00,u2_family_073,train,3,5,3,0.4995430111885071,0.9662801027297974,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s02,formal_u2_family_073_r00,u2_family_073,train,6,19,14,0.9424049258232117,0.5143351554870605,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s03,formal_u2_family_073_r00,u2_family_073,train,20,22,3,0.6630774140357971,0.5052309036254883,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s04,formal_u2_family_073_r00,u2_family_073,train,23,26,4,0.4939669370651245,0.9823300242424011,0.75,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r00_s05,formal_u2_family_073_r00,u2_family_073,train,27,28,2,0.5800359845161438,0.5321365594863892,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r01_s00,formal_u2_family_073_r01,u2_family_073,train,0,2,3,0.890989363193512,0.5123878717422485,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r01_s01,formal_u2_family_073_r01,u2_family_073,train,3,5,3,0.49714577198028564,0.9317028522491455,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r01_s02,formal_u2_family_073_r01,u2_family_073,train,6,16,11,0.34005463123321533,0.5106303095817566,0.5454545454545454,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r01_s03,formal_u2_family_073_r01,u2_family_073,train,17,23,7,0.5057894587516785,0.9835418462753296,0.8571428571428571,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r01_s04,formal_u2_family_073_r01,u2_family_073,train,24,25,2,0.5736623406410217,0.5400843620300293,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s00,formal_u2_family_073_r02,u2_family_073,train,0,2,3,0.34859606623649597,0.6803941130638123,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s01,formal_u2_family_073_r02,u2_family_073,train,3,5,3,0.49788999557495117,0.9656410813331604,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s02,formal_u2_family_073_r02,u2_family_073,train,6,8,3,0.7936075329780579,0.716997504234314,0.3333333333333333,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s03,formal_u2_family_073_r02,u2_family_073,train,9,11,3,0.65395188331604,0.6330161094665527,0.6666666666666666,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s04,formal_u2_family_073_r02,u2_family_073,train,12,14,3,0.6508434414863586,0.5610690712928772,0.6666666666666666,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s05,formal_u2_family_073_r02,u2_family_073,train,15,17,3,0.5673153400421143,0.526427149772644,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s06,formal_u2_family_073_r02,u2_family_073,train,18,20,3,0.5826013088226318,0.5575786232948303,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s07,formal_u2_family_073_r02,u2_family_073,train,21,23,3,0.6276971101760864,0.6518768668174744,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s08,formal_u2_family_073_r02,u2_family_073,train,24,26,3,0.5761178135871887,0.5786733627319336,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s09,formal_u2_family_073_r02,u2_family_073,train,27,29,3,0.5858816504478455,0.5446542501449585,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s10,formal_u2_family_073_r02,u2_family_073,train,30,33,4,0.5694749355316162,0.5560352206230164,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s11,formal_u2_family_073_r02,u2_family_073,train,34,36,3,0.5915399789810181,0.6385838985443115,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s12,formal_u2_family_073_r02,u2_family_073,train,37,40,4,0.5371217131614685,0.5615527033805847,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s13,formal_u2_family_073_r02,u2_family_073,train,41,43,3,0.49241402745246887,0.5499400496482849,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r02_s14,formal_u2_family_073_r02,u2_family_073,train,44,47,4,0.5531615614891052,0.5429529547691345,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s00,formal_u2_family_073_r03,u2_family_073,train,0,2,3,0.8880918025970459,0.5045314431190491,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s01,formal_u2_family_073_r03,u2_family_073,train,3,5,3,0.49040791392326355,0.9326260089874268,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s02,formal_u2_family_073_r03,u2_family_073,train,6,14,9,0.32305991649627686,0.5009089708328247,0.4444444444444444,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s03,formal_u2_family_073_r03,u2_family_073,train,15,17,3,0.49165084958076477,0.652664065361023,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s04,formal_u2_family_073_r03,u2_family_073,train,18,22,5,0.4947636127471924,0.9848281741142273,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r03_s05,formal_u2_family_073_r03,u2_family_073,train,23,24,2,0.5798879861831665,0.5449321866035461,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s00,formal_u2_family_073_r04,u2_family_073,train,0,2,3,0.3493576943874359,0.6827068328857422,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s01,formal_u2_family_073_r04,u2_family_073,train,3,5,3,0.4970613420009613,0.9362148642539978,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s02,formal_u2_family_073_r04,u2_family_073,train,6,16,11,0.34276503324508667,0.5040767788887024,0.36363636363636365,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s03,formal_u2_family_073_r04,u2_family_073,train,17,19,3,0.5018219947814941,0.6496787667274475,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s04,formal_u2_family_073_r04,u2_family_073,train,20,25,6,0.5002431273460388,0.9841201901435852,0.8333333333333334,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r04_s05,formal_u2_family_073_r04,u2_family_073,train,26,27,2,0.5911597013473511,0.5966672897338867,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s00,formal_u2_family_073_r05,u2_family_073,train,0,2,3,0.35072463750839233,0.6815098524093628,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s01,formal_u2_family_073_r05,u2_family_073,train,3,5,3,0.49952706694602966,0.9655123949050903,0.3333333333333333,True,1,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s02,formal_u2_family_073_r05,u2_family_073,train,6,8,3,0.7702967524528503,0.688227653503418,0.6666666666666666,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s03,formal_u2_family_073_r05,u2_family_073,train,9,11,3,0.7233542799949646,0.5809518098831177,0.3333333333333333,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s04,formal_u2_family_073_r05,u2_family_073,train,12,14,3,0.4725196957588196,0.5122429132461548,0.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s05,formal_u2_family_073_r05,u2_family_073,train,15,18,4,0.443999707698822,0.6110458970069885,0.25,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s06,formal_u2_family_073_r05,u2_family_073,train,19,21,3,0.6236349940299988,0.6018920540809631,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s07,formal_u2_family_073_r05,u2_family_073,train,22,24,3,0.6667858958244324,0.6274144053459167,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s08,formal_u2_family_073_r05,u2_family_073,train,25,27,3,0.5860236287117004,0.5614402890205383,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s09,formal_u2_family_073_r05,u2_family_073,train,28,30,3,0.5533274412155151,0.5567148923873901,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s10,formal_u2_family_073_r05,u2_family_073,train,31,33,3,0.5431702136993408,0.6044026017189026,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s11,formal_u2_family_073_r05,u2_family_073,train,34,36,3,0.5681107044219971,0.5866329073905945,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s12,formal_u2_family_073_r05,u2_family_073,train,37,39,3,0.60352623462677,0.5879543423652649,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s13,formal_u2_family_073_r05,u2_family_073,train,40,42,3,0.6241993308067322,0.5377792119979858,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s14,formal_u2_family_073_r05,u2_family_073,train,43,45,3,0.5744830369949341,0.6129422783851624,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_073_r05_s15,formal_u2_family_073_r05,u2_family_073,train,46,47,2,0.5540080666542053,0.5656533241271973,1.0,False,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s00,formal_u2_family_074_r00,u2_family_074,train,0,2,3,0.34978657960891724,0.6823542714118958,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s01,formal_u2_family_074_r00,u2_family_074,train,3,5,3,0.5016564726829529,0.928672730922699,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s02,formal_u2_family_074_r00,u2_family_074,train,6,8,3,0.9614790081977844,0.8552359938621521,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s03,formal_u2_family_074_r00,u2_family_074,train,9,20,12,0.415914386510849,0.5031201839447021,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s04,formal_u2_family_074_r00,u2_family_074,train,21,23,3,0.4971630275249481,0.6533958911895752,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s05,formal_u2_family_074_r00,u2_family_074,train,24,28,5,0.49974602460861206,0.9854185581207275,0.8,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r00_s06,formal_u2_family_074_r00,u2_family_074,train,29,30,2,0.5828810334205627,0.5833240747451782,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s00,formal_u2_family_074_r01,u2_family_074,train,0,2,3,0.8887922763824463,0.5088159441947937,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s01,formal_u2_family_074_r01,u2_family_074,train,3,5,3,0.4927836060523987,0.9555945992469788,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s02,formal_u2_family_074_r01,u2_family_074,train,6,8,3,0.9273669123649597,0.6136342883110046,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s03,formal_u2_family_074_r01,u2_family_074,train,9,20,12,0.9070801138877869,0.6460412740707397,0.5,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s04,formal_u2_family_074_r01,u2_family_074,train,21,24,4,0.5013320446014404,0.5045976042747498,1.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r01_s05,formal_u2_family_074_r01,u2_family_074,train,25,27,3,0.9858367443084717,0.5990930795669556,0.6666666666666666,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s00,formal_u2_family_074_r02,u2_family_074,train,0,2,3,0.3486768901348114,0.6817298531532288,0.3333333333333333,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s01,formal_u2_family_074_r02,u2_family_074,train,3,5,3,0.5017711520195007,0.9280889630317688,0.6666666666666666,True,1,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s02,formal_u2_family_074_r02,u2_family_074,train,6,8,3,0.9604084491729736,0.6013931632041931,0.0,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s03,formal_u2_family_074_r02,u2_family_074,train,9,19,11,0.5231361389160156,0.5064274072647095,0.45454545454545453,True,0,offline_teacher_to_causal_s623
formal_u2_family_074_r02_s04,formal_u2_family_074_r02,u2_family_074,train,20,22,3,0.5032116174697876,0.6556341052055359,1.0,True,0,offline_teacher_to_causal_s623
