episode_id,task_id,root_group_id,evidence_tier,cost_contract_id,step,edge_type,available_at_ns,method,reward_mu,reward_lcb,weight_positive,failure_debt_before,failure_debt_after,recovery_cap_applied,raw_core,clipped_core,clip_applied,parity_error,part,cost_delta_mu,phi_delta_mu,loop_penalty,uncertainty_penalty
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,7,forward,400000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,8,failure,450000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,9,recovery,500000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,10,recovery,550000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,11,forward,600000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,12,failure,650000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,13,recovery,700000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,14,recovery,750000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,15,forward,800000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,16,failure,850000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,17,recovery,900000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,18,recovery,950000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,19,forward,1000000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,20,failure,1050000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,21,recovery,1100000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,22,recovery,1150000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,23,forward,1200000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,24,failure,1250000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,25,recovery,1300000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,26,recovery,1350000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,27,forward,1400000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,28,failure,1450000000,GRAPH_COST_ONLY,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,29,recovery,1500000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,30,recovery,1550000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,31,forward,1600000000,GRAPH_COST_ONLY,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,0,failure,50000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,1,recovery,100000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,2,recovery,150000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,3,forward,200000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,4,failure,250000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,5,recovery,300000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,6,recovery,350000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,7,forward,400000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,8,failure,450000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,9,recovery,500000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,10,recovery,550000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,11,forward,600000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,12,failure,650000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,13,recovery,700000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,14,recovery,750000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,15,forward,800000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,16,failure,850000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,17,recovery,900000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,18,recovery,950000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,19,forward,1000000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,20,failure,1050000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,21,recovery,1100000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,22,recovery,1150000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,23,forward,1200000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,24,failure,1250000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,25,recovery,1300000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,26,recovery,1350000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,27,forward,1400000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,28,failure,1450000000,GRAPH_COST_PHI,-1.5,-1.5,0.0,0.0,0.0,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,29,recovery,1500000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,30,recovery,1550000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,31,forward,1600000000,GRAPH_COST_PHI,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,0,failure,50000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,1,recovery,100000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,2,recovery,150000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,3,forward,200000000,GRAPH_COST_DEBT,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,4,failure,250000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,5,recovery,300000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,6,recovery,350000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,7,forward,400000000,GRAPH_COST_DEBT,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,8,failure,450000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,9,recovery,500000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,10,recovery,550000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,11,forward,600000000,GRAPH_COST_DEBT,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,12,failure,650000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,13,recovery,700000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,14,recovery,750000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,15,forward,800000000,GRAPH_COST_DEBT,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,16,failure,850000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,17,recovery,900000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,18,recovery,950000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,19,forward,1000000000,GRAPH_COST_DEBT,1.0,1.0,1.0,0.0,0.0,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,20,failure,1050000000,GRAPH_COST_DEBT,-1.5,-1.5,0.0,0.0,1.5,False,-3.0,-1.5,True,0.0,prefix,-3.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,21,recovery,1100000000,GRAPH_COST_DEBT,1.0,1.0,1.0,1.5,0.5,False,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
unit_clip_sensitivity__reset__p0__k8,transport_recovery,p1_v3_symbolic_probe,SYNTHETIC_PROTOCOL_FIXTURE,P1_V3_UNIT_CLIP_SENSITIVITY,22,recovery,1150000000,GRAPH_COST_DEBT,0.5,0.5,0.5,0.5,0.0,True,1.0,1.0,False,0.0,prefix,1.0,0.0,0.0,0.0
